Date;Action;Message;Crypto ValueETH
1712487116;Update;;199.477900000000005320544005371630191802978515625
1712487118;Update;;199.477900000000005320544005371630191802978515625
1712487120;Update;;199.471100000000006957634468562901020050048828125
1712487122;Update;;199.471100000000006957634468562901020050048828125
1712487125;Update;;199.4216999999999870851752348244190216064453125
1712487126;Update;;199.4216999999999870851752348244190216064453125
1712487128;Update;;199.4216999999999870851752348244190216064453125
1712487130;Update;;199.426299999999997680788510479032993316650390625
1712487132;Update;;199.426299999999997680788510479032993316650390625
1712487134;Update;;199.426299999999997680788510479032993316650390625
1712487136;Update;;199.43680000000000518411980010569095611572265625
1712487141;Update;;199.43680000000000518411980010569095611572265625
1712487142;Update;;199.431299999999993133315001614391803741455078125
1712487142;Update;;199.431299999999993133315001614391803741455078125
1712487144;Update;;199.431299999999993133315001614391803741455078125
1712487146;Update;;199.428500000000013869794202037155628204345703125
1712487148;Update;;199.428500000000013869794202037155628204345703125
1712487150;Update;;199.428500000000013869794202037155628204345703125
1712487152;Update;;199.431900000000013051248970441520214080810546875
1712487154;Update;;199.431900000000013051248970441520214080810546875
1712487157;Update;;199.429200000000008685674401931464672088623046875
1712487158;Update;;199.429200000000008685674401931464672088623046875
1712487160;Update;;199.429200000000008685674401931464672088623046875
1712487162;Update;;199.431900000000013051248970441520214080810546875
1712487164;Update;;199.431900000000013051248970441520214080810546875
1712487166;Update;;199.431900000000013051248970441520214080810546875
1712487168;Update;;199.4379999999999881765688769519329071044921875
1712487170;Update;;199.4379999999999881765688769519329071044921875
1712487172;Update;;199.4379999999999881765688769519329071044921875
1712487174;Update;;199.4406999999999925421434454619884490966796875
1712487176;Update;;199.4406999999999925421434454619884490966796875
1712487178;Update;;199.47079999999999699866748414933681488037109375
1712487180;Update;;199.47079999999999699866748414933681488037109375
1712487182;Update;;199.47079999999999699866748414933681488037109375
1712487184;Update;;199.4954999999999927240423858165740966796875
1712487186;Update;;199.4954999999999927240423858165740966796875
1712487188;Update;;199.4954999999999927240423858165740966796875
1712487191;Update;;199.54550000000000409272615797817707061767578125
1712487192;Update;;199.54550000000000409272615797817707061767578125
1712487194;Update;;199.548900000000003274180926382541656494140625
1712487196;Update;;199.548900000000003274180926382541656494140625
1712487198;Update;;199.548900000000003274180926382541656494140625
1712487200;Update;;199.55090000000001282387529499828815460205078125
1712487203;Update;;199.55090000000001282387529499828815460205078125
1712487204;Update;;199.55090000000001282387529499828815460205078125
1712487206;Update;;199.543800000000004501998773775994777679443359375
1712487209;Update;;199.543800000000004501998773775994777679443359375
1712487210;Update;;199.543800000000004501998773775994777679443359375
1712487213;Update;;199.48300000000000409272615797817707061767578125
1712487214;Update;;199.48300000000000409272615797817707061767578125
1712487216;Update;;199.453499999999991132426657713949680328369140625
1712487218;Update;;199.453499999999991132426657713949680328369140625
1712487220;Update;;199.453499999999991132426657713949680328369140625
1712487222;Update;;199.454700000000002546585164964199066162109375
1712487224;Update;;199.454700000000002546585164964199066162109375
1712487226;Update;;199.454700000000002546585164964199066162109375
1712487228;Update;;199.447300000000012687451089732348918914794921875
1712487230;Update;;199.447300000000012687451089732348918914794921875
1712487232;Update;;199.45810000000000172803993336856365203857421875
1712487234;Update;;199.45810000000000172803993336856365203857421875
1712487236;Update;;199.45810000000000172803993336856365203857421875
1712487238;Update;;199.43000000000000682121026329696178436279296875
1712487240;Update;;199.43000000000000682121026329696178436279296875
1712487242;Update;;199.43000000000000682121026329696178436279296875
1712487244;Update;;199.440100000000001045918907038867473602294921875
1712487246;Update;;199.440100000000001045918907038867473602294921875
1712487248;Update;;199.46170000000000754880602471530437469482421875
1712487250;Update;;199.46170000000000754880602471530437469482421875
1712487252;Update;;199.46170000000000754880602471530437469482421875
1712487254;Update;;199.451899999999994861354934982955455780029296875
1712487256;Update;;199.451899999999994861354934982955455780029296875
1712487261;Update;;199.451899999999994861354934982955455780029296875
1712487262;Update;;199.454800000000005866240826435387134552001953125
1712487262;Update;;199.454800000000005866240826435387134552001953125
1712487264;Update;;199.454800000000005866240826435387134552001953125
1712487266;Update;;199.460100000000011277734301984310150146484375
1712487268;Update;;199.460100000000011277734301984310150146484375
1712487270;Update;;199.455999999999988858689903281629085540771484375
1712487272;Update;;199.455999999999988858689903281629085540771484375
1712487274;Update;;199.455999999999988858689903281629085540771484375
1712487276;Update;;199.4805000000000063664629124104976654052734375
1712487278;Update;;199.4805000000000063664629124104976654052734375
1712487280;Update;;199.4805000000000063664629124104976654052734375
1712487282;Update;;199.47939999999999827196006663143634796142578125
1712487284;Update;;199.47939999999999827196006663143634796142578125
1712487286;Update;;199.4796000000000049112713895738124847412109375
1712487288;Update;;199.4796000000000049112713895738124847412109375
1712487290;Update;;199.4796000000000049112713895738124847412109375
1712487292;Update;;199.47939999999999827196006663143634796142578125
1712487294;Update;;199.47939999999999827196006663143634796142578125
1712487296;Update;;199.47939999999999827196006663143634796142578125
1712487298;Update;;199.483399999999988949639373458921909332275390625
1712487300;Update;;199.483399999999988949639373458921909332275390625
1712487302;Update;;199.525200000000012323653209023177623748779296875
1712487305;Update;;199.525200000000012323653209023177623748779296875
1712487306;Update;;199.525200000000012323653209023177623748779296875
1712487308;Update;;199.514399999999994861354934982955455780029296875
1712487310;Update;;199.514399999999994861354934982955455780029296875
1712487312;Update;;199.514399999999994861354934982955455780029296875
1712487314;Update;;199.49709999999998899511410854756832122802734375
1712487316;Update;;199.49709999999998899511410854756832122802734375
1712487318;Update;;199.49709999999998899511410854756832122802734375
1712487320;Update;;199.5031999999999925421434454619884490966796875
1712487323;Update;;199.5031999999999925421434454619884490966796875
1712487324;Update;;199.52989999999999781721271574497222900390625
1712487326;Update;;199.52989999999999781721271574497222900390625
1712487328;Update;;199.52989999999999781721271574497222900390625
1712487330;Update;;199.525700000000000500222085975110530853271484375
1712487332;Update;;199.525700000000000500222085975110530853271484375
1712487334;Update;;199.525700000000000500222085975110530853271484375
1712487336;Update;;199.534300000000001773514668457210063934326171875
1712487338;Update;;199.534300000000001773514668457210063934326171875
1712487340;Update;;199.5366999999999961801222525537014007568359375
1712487342;Update;;199.5366999999999961801222525537014007568359375
1712487344;Update;;199.5366999999999961801222525537014007568359375
1712487346;Update;;199.544099999999986039256327785551548004150390625
1712487348;Update;;199.544099999999986039256327785551548004150390625
1712487350;Update;;199.544099999999986039256327785551548004150390625
1712487352;Update;;199.557600000000007867129170335829257965087890625
1712487354;Update;;199.557600000000007867129170335829257965087890625
1712487356;Update;;199.557600000000007867129170335829257965087890625
1712487358;Update;;199.562600000000003319655661471188068389892578125
1712487360;Update;;199.562600000000003319655661471188068389892578125
1712487362;Update;;199.562600000000003319655661471188068389892578125
1712487364;Update;;199.562600000000003319655661471188068389892578125
1712487366;Update;;199.562600000000003319655661471188068389892578125
1712487369;Update;;199.564699999999987767296261154115200042724609375
1712487370;Update;;199.564699999999987767296261154115200042724609375
1712487372;Update;;199.564699999999987767296261154115200042724609375
1712487374;Update;;199.562600000000003319655661471188068389892578125
1712487376;Update;;199.562600000000003319655661471188068389892578125
1712487381;Update;;199.56409999999999627107172273099422454833984375
1712487381;Update;;199.56409999999999627107172273099422454833984375
1712487382;Update;;199.56409999999999627107172273099422454833984375
1712487384;Update;;199.565599999999989222487783990800380706787109375
1712487386;Update;;199.565599999999989222487783990800380706787109375
1712487388;Update;;199.565599999999989222487783990800380706787109375
1712487390;Update;;199.56680000000000063664629124104976654052734375
1712487392;Update;;199.56680000000000063664629124104976654052734375
1712487395;Update;;199.570999999999997953636921010911464691162109375
1712487396;Update;;199.570999999999997953636921010911464691162109375
1712487398;Update;;199.570999999999997953636921010911464691162109375
1712487400;Update;;199.570999999999997953636921010911464691162109375
1712487403;Update;;199.570999999999997953636921010911464691162109375
1712487404;Update;;199.570999999999997953636921010911464691162109375
1712487407;Update;;199.573399999999992360244505107402801513671875
1712487408;Update;;199.573399999999992360244505107402801513671875
1712487410;Update;;199.573399999999992360244505107402801513671875
1712487412;Update;;199.570999999999997953636921010911464691162109375
1712487414;Update;;199.570999999999997953636921010911464691162109375
1712487416;Update;;199.570999999999997953636921010911464691162109375
1712487418;Update;;199.570999999999997953636921010911464691162109375
1712487420;Update;;199.570999999999997953636921010911464691162109375
1712487422;Update;;199.570999999999997953636921010911464691162109375
1712487424;Update;;199.570999999999997953636921010911464691162109375
1712487426;Update;;199.570999999999997953636921010911464691162109375
1712487428;Update;;199.575799999999986766852089203894138336181640625
1712487430;Update;;199.575799999999986766852089203894138336181640625
1712487432;Update;;199.572800000000000864019966684281826019287109375
1712487434;Update;;199.572800000000000864019966684281826019287109375
1712487436;Update;;199.572800000000000864019966684281826019287109375
1712487438;Update;;199.569799999999986539478413760662078857421875
1712487440;Update;;199.569799999999986539478413760662078857421875
1712487442;Update;;199.569799999999986539478413760662078857421875
1712487444;Update;;199.569799999999986539478413760662078857421875
1712487446;Update;;199.569799999999986539478413760662078857421875
1712487448;Update;;199.569799999999986539478413760662078857421875
1712487450;Update;;199.569799999999986539478413760662078857421875
1712487452;Update;;199.569799999999986539478413760662078857421875
1712487455;Update;;199.563799999999986312104738317430019378662109375
1712487456;Update;;199.563799999999986312104738317430019378662109375
1712487458;Update;;199.563799999999986312104738317430019378662109375
1712487460;Update;;199.526600000000001955413608811795711517333984375
1712487462;Update;;199.526600000000001955413608811795711517333984375
1712487464;Update;;199.526600000000001955413608811795711517333984375
1712487466;Update;;199.509600000000006048139766789972782135009765625
1712487468;Update;;199.509600000000006048139766789972782135009765625
1712487470;Update;;199.502199999999987767296261154115200042724609375
1712487472;Update;;199.502199999999987767296261154115200042724609375
1712487474;Update;;199.502199999999987767296261154115200042724609375
1712487476;Update;;199.482200000000005957190296612679958343505859375
1712487478;Update;;199.482200000000005957190296612679958343505859375
1712487480;Update;;199.482200000000005957190296612679958343505859375
1712487482;Update;;199.482200000000005957190296612679958343505859375
1712487484;Update;;199.482200000000005957190296612679958343505859375
1712487486;Update;;199.482200000000005957190296612679958343505859375
1712487488;Update;;199.482200000000005957190296612679958343505859375
1712487490;Update;;199.482200000000005957190296612679958343505859375
1712487493;Update;;199.491299999999995407051756046712398529052734375
1712487494;Update;;199.491299999999995407051756046712398529052734375
1712487496;Update;;199.491299999999995407051756046712398529052734375
1712487501;Update;;199.50249999999999772626324556767940521240234375
1712487502;Update;;199.50249999999999772626324556767940521240234375
1712487502;Update;;199.50249999999999772626324556767940521240234375
1712487504;Update;;199.4923000000000001818989403545856475830078125
1712487506;Update;;199.4923000000000001818989403545856475830078125
1712487508;Update;;199.502399999999994406607584096491336822509765625
1712487510;Update;;199.502399999999994406607584096491336822509765625
1712487512;Update;;199.502399999999994406607584096491336822509765625
1712487515;Update;;199.4995000000000118234311230480670928955078125
1712487517;Update;;199.4995000000000118234311230480670928955078125
1712487518;Update;;199.4995000000000118234311230480670928955078125
1712487520;Update;;199.492400000000003501554601825773715972900390625
1712487522;Update;;199.492400000000003501554601825773715972900390625
1712487524;Update;;199.520000000000010231815394945442676544189453125
1712487526;Update;;199.520000000000010231815394945442676544189453125
1712487528;Update;;199.520000000000010231815394945442676544189453125
1712487530;Update;;199.509600000000006048139766789972782135009765625
1712487532;Update;;199.509600000000006048139766789972782135009765625
1712487534;Update;;199.509600000000006048139766789972782135009765625
1712487536;Update;;199.54239999999998644852894358336925506591796875
1712487538;Update;;199.54239999999998644852894358336925506591796875
1712487540;Update;;199.538800000000009049472282640635967254638671875
1712487542;Update;;199.538800000000009049472282640635967254638671875
1712487544;Update;;199.538800000000009049472282640635967254638671875
1712487546;Update;;199.535200000000003228706191293895244598388671875
1712487548;Update;;199.535200000000003228706191293895244598388671875
1712487550;Update;;199.535200000000003228706191293895244598388671875
1712487552;Update;;199.550399999999996225596987642347812652587890625
1712487554;Update;;199.550399999999996225596987642347812652587890625
1712487556;Update;;199.550399999999996225596987642347812652587890625
1712487558;Update;;199.5584000000000060026650317013263702392578125
1712487560;Update;;199.5584000000000060026650317013263702392578125
1712487562;Update;;199.5602000000000089130480773746967315673828125
1712487564;Update;;199.5602000000000089130480773746967315673828125
1712487566;Update;;199.5602000000000089130480773746967315673828125
1712487568;Update;;199.575700000000011868905858136713504791259765625
1712487570;Update;;199.575700000000011868905858136713504791259765625
1712487572;Update;;199.575700000000011868905858136713504791259765625
1712487574;Update;;199.575700000000011868905858136713504791259765625
1712487576;Update;;199.575700000000011868905858136713504791259765625
1712487578;Update;;199.575999999999993406163412146270275115966796875
1712487580;Update;;199.575999999999993406163412146270275115966796875
1712487582;Update;;199.575999999999993406163412146270275115966796875
1712487584;Update;;199.575700000000011868905858136713504791259765625
1712487586;Update;;199.575700000000011868905858136713504791259765625
1712487588;Update;;199.575700000000011868905858136713504791259765625
1712487590;Update;;199.569199999999995043253875337541103363037109375
1712487592;Update;;199.569199999999995043253875337541103363037109375
1712487594;Update;;199.569199999999995043253875337541103363037109375
1712487596;Update;;199.56680000000000063664629124104976654052734375
1712487598;Update;;199.56680000000000063664629124104976654052734375
1712487600;Update;;199.56680000000000063664629124104976654052734375
1712487602;Update;;199.56680000000000063664629124104976654052734375
1712487604;Update;;199.56680000000000063664629124104976654052734375
1712487606;Update;;199.59329999999999927240423858165740966796875
1712487608;Update;;199.59329999999999927240423858165740966796875
1712487610;Update;;199.59329999999999927240423858165740966796875
1712487612;Update;;199.57220000000000936779542826116085052490234375
1712487614;Update;;199.57220000000000936779542826116085052490234375
1712487616;Update;;199.57220000000000936779542826116085052490234375
1712487621;Update;;199.57220000000000936779542826116085052490234375
1712487622;Update;;199.576999999999998181010596454143524169921875
1712487622;Update;;199.576999999999998181010596454143524169921875
1712487625;Update;;199.576999999999998181010596454143524169921875
1712487626;Update;;199.576999999999998181010596454143524169921875
1712487628;Update;;199.576999999999998181010596454143524169921875
1712487631;Update;;199.576999999999998181010596454143524169921875
1712487632;Update;;199.561499999999995225152815692126750946044921875
1712487634;Update;;199.561499999999995225152815692126750946044921875
1712487636;Update;;199.561499999999995225152815692126750946044921875
1712487638;Update;;199.561499999999995225152815692126750946044921875
1712487640;Update;;199.561499999999995225152815692126750946044921875
1712487642;Update;;199.561499999999995225152815692126750946044921875
1712487644;Update;;199.57490000000001373336999677121639251708984375
1712487646;Update;;199.57490000000001373336999677121639251708984375
1712487648;Update;;199.57490000000001373336999677121639251708984375
1712487650;Update;;199.55910000000000081854523159563541412353515625
1712487652;Update;;199.55910000000000081854523159563541412353515625
1712487654;Update;;199.562399999999996680344338528811931610107421875
1712487656;Update;;199.562399999999996680344338528811931610107421875
1712487658;Update;;199.562399999999996680344338528811931610107421875
1712487660;Update;;199.569899999999989859134075231850147247314453125
1712487662;Update;;199.569899999999989859134075231850147247314453125
1712487664;Update;;199.569899999999989859134075231850147247314453125
1712487666;Update;;199.55910000000000081854523159563541412353515625
1712487668;Update;;199.55910000000000081854523159563541412353515625
1712487670;Update;;199.584100000000006502887117676436901092529296875
1712487672;Update;;199.584100000000006502887117676436901092529296875
1712487674;Update;;199.584100000000006502887117676436901092529296875
1712487676;Update;;199.576400000000006684786058031022548675537109375
1712487678;Update;;199.576400000000006684786058031022548675537109375
1712487681;Update;;199.576400000000006684786058031022548675537109375
1712487682;Update;;199.592500000000001136868377216160297393798828125
1712487684;Update;;199.592500000000001136868377216160297393798828125
1712487686;Update;;199.558500000000009322320693172514438629150390625
1712487688;Update;;199.558500000000009322320693172514438629150390625
1712487690;Update;;199.558500000000009322320693172514438629150390625
1712487692;Update;;199.49119999999999208739609457552433013916015625
1712487694;Update;;199.49119999999999208739609457552433013916015625
1712487696;Update;;199.49119999999999208739609457552433013916015625
1712487698;Update;;199.484299999999990404830896295607089996337890625
1712487700;Update;;199.484299999999990404830896295607089996337890625
1712487702;Update;;199.484299999999990404830896295607089996337890625
1712487704;Update;;199.442900000000008731149137020111083984375
1712487706;Update;;199.442900000000008731149137020111083984375
1712487708;Update;;199.4334000000000060026650317013263702392578125
1712487710;Update;;199.4334000000000060026650317013263702392578125
1712487712;Update;;199.4334000000000060026650317013263702392578125
1712487714;Update;;199.426799999999985857357387430965900421142578125
1712487716;Update;;199.426799999999985857357387430965900421142578125
1712487718;Update;;199.426799999999985857357387430965900421142578125
1712487721;Update;;199.419700000000005957190296612679958343505859375
1712487722;Update;;199.419700000000005957190296612679958343505859375
1712487724;Update;;199.40420000000000300133251585066318511962890625
1712487727;Update;;199.40420000000000300133251585066318511962890625
1712487728;Update;;199.40420000000000300133251585066318511962890625
1712487730;Update;;199.399400000000014188117347657680511474609375
1712487733;Update;;199.399400000000014188117347657680511474609375
1712487734;Update;;199.399400000000014188117347657680511474609375
1712487736;Update;;199.4107999999999947249307297170162200927734375
1712487741;Update;;199.4107999999999947249307297170162200927734375
1712487742;Update;;199.40649999999999408828443847596645355224609375
1712487742;Update;;199.40649999999999408828443847596645355224609375
1712487744;Update;;199.40649999999999408828443847596645355224609375
1712487746;Update;;199.399400000000014188117347657680511474609375
1712487748;Update;;199.399400000000014188117347657680511474609375
1712487750;Update;;199.399400000000014188117347657680511474609375
1712487752;Update;;199.398200000000002773958840407431125640869140625
1712487754;Update;;199.398200000000002773958840407431125640869140625
1712487756;Update;;199.398200000000002773958840407431125640869140625
1712487758;Update;;199.4288999999999987267074175179004669189453125
1712487760;Update;;199.4288999999999987267074175179004669189453125
1712487762;Update;;199.363300000000009504219633527100086212158203125
1712487764;Update;;199.363300000000009504219633527100086212158203125
1712487766;Update;;199.363300000000009504219633527100086212158203125
1712487768;Update;;199.257299999999986539478413760662078857421875
1712487770;Update;;199.257299999999986539478413760662078857421875
1712487773;Update;;199.257299999999986539478413760662078857421875
1712487774;Update;;199.265299999999996316546457819640636444091796875
1712487776;Update;;199.265299999999996316546457819640636444091796875
1712487778;Update;;199.253999999999990677679306827485561370849609375
1712487780;Update;;199.253999999999990677679306827485561370849609375
1712487782;Update;;199.253999999999990677679306827485561370849609375
1712487784;Update;;199.2658999999999878127709962427616119384765625
1712487787;Update;;199.2658999999999878127709962427616119384765625
1712487788;Update;;199.2658999999999878127709962427616119384765625
1712487790;Update;;199.2930000000000063664629124104976654052734375
1712487792;Update;;199.2930000000000063664629124104976654052734375
1712487794;Update;;199.2930000000000063664629124104976654052734375
1712487797;Update;;199.289700000000010504663805477321147918701171875
1712487798;Update;;199.289700000000010504663805477321147918701171875
1712487800;Update;;199.306499999999999772626324556767940521240234375
1712487802;Update;;199.306499999999999772626324556767940521240234375
1712487804;Update;;199.306499999999999772626324556767940521240234375
1712487806;Update;;199.312600000000003319655661471188068389892578125
1712487808;Update;;199.312600000000003319655661471188068389892578125
1712487810;Update;;199.312600000000003319655661471188068389892578125
1712487812;Update;;199.31860000000000354702933691442012786865234375
1712487815;Update;;199.31860000000000354702933691442012786865234375
1712487816;Update;;199.322499999999990905052982270717620849609375
1712487818;Update;;199.322499999999990905052982270717620849609375
1712487820;Update;;199.322499999999990905052982270717620849609375
1712487823;Update;;199.312600000000003319655661471188068389892578125
1712487824;Update;;199.312600000000003319655661471188068389892578125
1712487826;Update;;199.312600000000003319655661471188068389892578125
1712487828;Update;;199.2921000000000049112713895738124847412109375
1712487830;Update;;199.2921000000000049112713895738124847412109375
1712487832;Update;;199.2921000000000049112713895738124847412109375
1712487834;Update;;199.288800000000009049472282640635967254638671875
1712487836;Update;;199.288800000000009049472282640635967254638671875
1712487838;Update;;199.29689999999999372448655776679515838623046875
1712487840;Update;;199.29689999999999372448655776679515838623046875
1712487842;Update;;199.29689999999999372448655776679515838623046875
1712487844;Update;;199.288800000000009049472282640635967254638671875
1712487846;Update;;199.288800000000009049472282640635967254638671875
1712487849;Update;;199.288800000000009049472282640635967254638671875
1712487850;Update;;199.300700000000006184563972055912017822265625
1712487852;Update;;199.300700000000006184563972055912017822265625
1712487854;Update;;199.304499999999990222931955941021442413330078125
1712487856;Update;;199.304499999999990222931955941021442413330078125
1712487862;Update;;199.300700000000006184563972055912017822265625
1712487862;Update;;199.304499999999990222931955941021442413330078125
1712487863;Update;;199.300700000000006184563972055912017822265625
1712487864;Update;;199.300700000000006184563972055912017822265625
1712487866;Update;;199.294700000000005957190296612679958343505859375
1712487868;Update;;199.294700000000005957190296612679958343505859375
1712487870;Update;;199.292599999999993087840266525745391845703125
1712487872;Update;;199.292599999999993087840266525745391845703125
1712487874;Update;;199.292599999999993087840266525745391845703125
1712487876;Update;;199.292599999999993087840266525745391845703125
1712487878;Update;;199.292599999999993087840266525745391845703125
1712487880;Update;;199.292599999999993087840266525745391845703125
1712487882;Update;;199.296799999999990404830896295607089996337890625
1712487884;Update;;199.296799999999990404830896295607089996337890625
1712487886;Update;;199.296799999999990404830896295607089996337890625
1712487888;Update;;199.296799999999990404830896295607089996337890625
1712487890;Update;;199.296799999999990404830896295607089996337890625
1712487892;Update;;199.30279999999999063220457173883914947509765625
1712487894;Update;;199.30279999999999063220457173883914947509765625
1712487896;Update;;199.30279999999999063220457173883914947509765625
1712487898;Update;;199.301099999999991041477187536656856536865234375
1712487900;Update;;199.301099999999991041477187536656856536865234375
1712487903;Update;;199.301099999999991041477187536656856536865234375
1712487904;Update;;199.31540000000001100488589145243167877197265625
1712487906;Update;;199.31540000000001100488589145243167877197265625
1712487908;Update;;199.324299999999993815436027944087982177734375
1712487910;Update;;199.324299999999993815436027944087982177734375
1712487912;Update;;199.324299999999993815436027944087982177734375
1712487914;Update;;199.3283000000000129148247651755809783935546875
1712487916;Update;;199.3283000000000129148247651755809783935546875
1712487918;Update;;199.3283000000000129148247651755809783935546875
1712487920;Update;;199.33609999999998763087205588817596435546875
1712487922;Update;;199.33609999999998763087205588817596435546875
1712487924;Update;;199.3283000000000129148247651755809783935546875
1712487926;Update;;199.3283000000000129148247651755809783935546875
1712487928;Update;;199.3283000000000129148247651755809783935546875
1712487930;Update;;199.31639999999998735802364535629749298095703125
1712487932;Update;;199.31639999999998735802364535629749298095703125
1712487934;Update;;199.31639999999998735802364535629749298095703125
1712487936;Update;;199.322399999999987585397320799529552459716796875
1712487938;Update;;199.322399999999987585397320799529552459716796875
1712487940;Update;;199.322399999999987585397320799529552459716796875
1712487943;Update;;199.322399999999987585397320799529552459716796875
1712487944;Update;;199.322399999999987585397320799529552459716796875
1712487946;Update;;199.326400000000006684786058031022548675537109375
1712487948;Update;;199.326400000000006684786058031022548675537109375
1712487950;Update;;199.326400000000006684786058031022548675537109375
1712487952;Update;;199.322399999999987585397320799529552459716796875
1712487954;Update;;199.322399999999987585397320799529552459716796875
1712487956;Update;;199.322399999999987585397320799529552459716796875
1712487958;Update;;199.344500000000010686562745831906795501708984375
1712487960;Update;;199.344500000000010686562745831906795501708984375
1712487962;Update;;199.334399999999988040144671685993671417236328125
1712487965;Update;;199.334399999999988040144671685993671417236328125
1712487966;Update;;199.334399999999988040144671685993671417236328125
1712487968;Update;;199.343899999999990768628777004778385162353515625
1712487971;Update;;199.343899999999990768628777004778385162353515625
1712487973;Update;;199.343899999999990768628777004778385162353515625
1712487974;Update;;199.367700000000013460521586239337921142578125
1712487976;Update;;199.367700000000013460521586239337921142578125
1712487981;Update;;199.371000000000009322320693172514438629150390625
1712487981;Update;;199.367700000000013460521586239337921142578125
1712487982;Update;;199.371000000000009322320693172514438629150390625
1712487984;Update;;199.440100000000001045918907038867473602294921875
1712487986;Update;;199.440100000000001045918907038867473602294921875
1712487989;Update;;199.440100000000001045918907038867473602294921875
1712487990;Update;;199.45760000000001355147105641663074493408203125
1712487992;Update;;199.45760000000001355147105641663074493408203125
1712487994;Update;;199.45760000000001355147105641663074493408203125
1712487996;Update;;199.47370000000000800355337560176849365234375
1712487999;Update;;199.47370000000000800355337560176849365234375
1712488001;Update;;199.479099999999988312993082217872142791748046875
1712488002;Update;;199.479099999999988312993082217872142791748046875
1712488004;Update;;199.479099999999988312993082217872142791748046875
1712488006;Update;;199.47370000000000800355337560176849365234375
1712488008;Update;;199.47370000000000800355337560176849365234375
1712488029;Update;;199.442399999999992132870829664170742034912109375
1712488030;Update;;199.442399999999992132870829664170742034912109375
1712488032;Update;;199.442399999999992132870829664170742034912109375
1712488034;Update;;199.44180000000000063664629124104976654052734375
1712488036;Update;;199.44180000000000063664629124104976654052734375
1712488038;Update;;199.482900000000000773070496506989002227783203125
1712488040;Update;;199.482900000000000773070496506989002227783203125
1712488042;Update;;199.482900000000000773070496506989002227783203125
1712488044;Update;;199.49299999999999499777914024889469146728515625
1712488046;Update;;199.49299999999999499777914024889469146728515625
1712488048;Update;;199.49299999999999499777914024889469146728515625
1712488050;Update;;199.48759999999998626663000322878360748291015625
1712488052;Update;;199.48759999999998626663000322878360748291015625
1712488054;Update;;199.48759999999998626663000322878360748291015625
1712488056;Update;;199.47989999999998644852894358336925506591796875
1712488058;Update;;199.47989999999998644852894358336925506591796875
1712488060;Update;;199.478100000000011959855328314006328582763671875
1712488062;Update;;199.478100000000011959855328314006328582763671875
1712488064;Update;;199.478100000000011959855328314006328582763671875
1712488066;Update;;199.466199999999986403054208494722843170166015625
1712488068;Update;;199.466199999999986403054208494722843170166015625
1712488070;Update;;199.466199999999986403054208494722843170166015625
1712488072;Update;;199.46350000000001045918907038867473602294921875
1712488074;Update;;199.46350000000001045918907038867473602294921875
1712488076;Update;;199.472700000000003228706191293895244598388671875
1712488078;Update;;199.472700000000003228706191293895244598388671875
1712488080;Update;;199.472700000000003228706191293895244598388671875
1712488082;Update;;199.512599999999991950971889309585094451904296875
1712488084;Update;;199.512599999999991950971889309585094451904296875
1712488086;Update;;199.512599999999991950971889309585094451904296875
1712488088;Update;;199.508700000000004592948243953287601470947265625
1712488090;Update;;199.508700000000004592948243953287601470947265625
1712488092;Update;;199.52699999999998681232682429254055023193359375
1712488094;Update;;199.52699999999998681232682429254055023193359375
1712488096;Update;;199.52699999999998681232682429254055023193359375
1712488098;Update;;199.519100000000008776623872108757495880126953125
1712488100;Update;;199.519100000000008776623872108757495880126953125
1712488102;Update;;199.519100000000008776623872108757495880126953125
1712488104;Update;;199.518100000000004001776687800884246826171875
1712488106;Update;;199.518100000000004001776687800884246826171875
1712488108;Update;;199.518100000000004001776687800884246826171875
1712488110;Update;;199.47980000000001155058271251618862152099609375
1712488112;Update;;199.47980000000001155058271251618862152099609375
1712488114;Update;;199.473600000000004683897714130580425262451171875
1712488116;Update;;199.473600000000004683897714130580425262451171875
1712488118;Update;;199.473600000000004683897714130580425262451171875
1712488120;Update;;199.455700000000007321432349272072315216064453125
1712488122;Update;;199.455700000000007321432349272072315216064453125
1712488124;Update;;199.455700000000007321432349272072315216064453125
1712488126;Update;;199.446400000000011232259566895663738250732421875
1712488128;Update;;199.446400000000011232259566895663738250732421875
1712488130;Update;;199.4569999999999936335370875895023345947265625
1712488132;Update;;199.4569999999999936335370875895023345947265625
1712488134;Update;;199.4569999999999936335370875895023345947265625
1712488136;Update;;199.4497000000000070940586738288402557373046875
1712488138;Update;;199.4497000000000070940586738288402557373046875
1712488140;Update;;199.4497000000000070940586738288402557373046875
1712488142;Update;;199.4497000000000070940586738288402557373046875
1712488144;Update;;199.4497000000000070940586738288402557373046875
1712488150;Update;;199.4497000000000070940586738288402557373046875
1712488150;Mantain;Based on the current indicators, such as RSI, MACD, MA, EMA, Bollinger Bands, and Fibonacci retracement, it is recommended to maintain the current LONG position. The RSI value is within a reasonable range, the MACD signal is showing a positive trend, the MA and EMA indicate a bullish pattern, and the Bollinger Bands are widening which suggests potential price movement. Additionally, the Fibonacci retracement analysis also supports the current upward trend. Therefore, it is advised to AGREE with the previous LONG position.;199.44999999999998863131622783839702606201171875
1712488150;Update;;199.46719999999999117790139280259609222412109375
1712488151;Update;;199.46719999999999117790139280259609222412109375
1712488152;Update;;199.519000000000005456968210637569427490234375
1712488154;Update;;199.519000000000005456968210637569427490234375
1712488156;Update;;199.519000000000005456968210637569427490234375
